id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21280278,Tranquil Bungalow in Central Austin,11000410,Matt And Isabel,,78756,30.32005,-97.74481,Entire home/apt,115,2,58,2019-12-16,2.12,1,90
21280900,The Mopac Marriott,153960867,Scott,,78746,30.25558,-97.79955,Entire home/apt,75,1,2,2017-10-15,0.07,1,0
21281627,Huge 2BR Apt in Downtown Austin for SXSW!,38006524,Sherri,,78703,30.27378,-97.75954,Entire home/apt,300,3,2,2019-03-11,0.13,1,0
21284028,Cozy/Inviting 2/2 place/Riverside/Pleasant Valley,10902306,Maria,,78741,30.22752,-97.72492,Entire home/apt,90,2,36,2018-10-14,1.32,1,71
21289699,Comfortable Northwest Hills Apartment for ACL Fest,35638483,Will,,78731,30.38424,-97.767,Private room,180,1,0,,,1,0
21290037,West Campus 2 Bedroom Loft Apartment,153898555,Megan,,78705,30.28997,-97.74839,Entire home/apt,200,1,2,2018-03-18,0.07,1,365
21290088,"Private Studio Retreat, Chic Design, Quiet Luxury",15449691,Christina,,78731,30.31221,-97.75514,Entire home/apt,110,2,91,2019-12-28,3.37,1,153
21290100,Plush Pad,56974989,Rob,,78757,30.36172,-97.736,Private room,52,1,86,2019-12-16,3.14,2,362
21290103,Wyndham Austin Studio,43782388,ResortShare2,,78701,30.27128,-97.74815,Entire home/apt,158,2,29,2019-11-05,1.22,15,350
21292194,Modern South Austin Studio,46983898,Terena,,78704,30.2295,-97.76253,Entire home/apt,60,1,1,2018-04-22,0.05,1,0
21292446,Hip WorkSpace Close to Downtown! Available Monthly,1883744,Nancy,,78704,30.2349,-97.7619,Entire home/apt,85,30,19,2019-12-16,0.72,5,351
21295435,Beautiful Condo & Great Location! Walk to SoCo +,154098178,Deb,,78704,30.23689,-97.74863,Entire home/apt,270,3,17,2019-11-10,0.71,1,158
21297115,"Modern, Central Austin Oasis",154115479,Kavita,,78756,30.32179,-97.73803,Entire home/apt,175,2,32,2019-01-08,1.17,1,0
21297412,South Congress Room,12709271,J,,78704,30.25755,-97.74776,Private room,70,2,25,2019-11-26,1.74,4,78
21298149,The Happy Place!,138757733,Dean,,78702,30.26103,-97.73064,Entire home/apt,125,3,1,2017-10-15,0.04,1,0
21306508,SoCo Oasis (check out the skyline view steps away),32028707,Jonathan,,78704,30.2447,-97.75265,Entire home/apt,140,30,17,2019-07-20,0.74,2,302
21307845,"N.Lamar: Economic Spot, Awesome Community",8167447,Martin,,78751,30.31844,-97.72967,Shared room,16,30,7,2019-09-24,0.26,77,351
21309869,*Private Flat in the heart of SoCo! *,7262746,Josh,,78704,30.24676,-97.75214,Entire home/apt,135,1,77,2019-12-23,2.85,1,3
21311539,Cute Entire Upstairs Bungalow 7 Minutes From SXSW,77606897,Jennifer,,78702,30.28147,-97.70365,Private room,150,2,1,2017-10-22,0.04,1,0
21311729,Charming Central Austin Apt WALK DOWNTOWN,131122055,Madilyn,,78703,30.27583,-97.75781,Entire home/apt,200,1,4,2018-06-30,0.15,1,0
21314047,Cozy Retreat 3 bedroom home in Austin,20484425,Christopher,,78744,30.16485,-97.73974,Entire home/apt,100,2,42,2019-01-03,1.59,1,0
21315415,Charming 3BR w/ Balcony & Fire Pit,109638288,TurnKey Vacation Rentals,,78704,30.25059,-97.74438,Entire home/apt,115,2,26,2019-12-09,1.03,66,232
21318975,Wyndham Austin 1 Bedroom Deluxe,43782388,ResortShare2,,78701,30.27194,-97.74651,Private room,189,2,4,2019-11-04,0.18,15,360
21320374,Wyndham Austin 2 Bedroom Deluxe,43782388,ResortShare2,,78701,30.27059,-97.74829,Entire home/apt,252,2,20,2019-10-31,0.85,15,296
21321378,Big Brand New House Right by Austin Airport,104672705,Hasan,,78744,30.2019,-97.69693,Private room,80,1,0,,,1,179
21322762,Mid-Century Modern Amid Great Oaks,154346695,Greg,,78731,30.32072,-97.74578,Private room,100,2,2,2019-02-10,0.18,3,12
21323133,New House In Zilker - Heart of S. Austin,23451875,Paul,,78704,30.25957,-97.75974,Entire home/apt,1200,6,2,2019-03-17,0.09,2,0
21324609,Cozy & Cute Private Room in Austin,17966192,Crystal,,78758,30.38178,-97.70983,Private room,22,2,61,2019-11-14,2.25,2,89
21324765,"Quiet, Cozy, and Simple 1 Bedroom Apartment",72603654,Lee Ann.,,78731,30.35413,-97.75215,Entire home/apt,60,3,20,2018-10-29,0.74,1,0
21326784,"East Austin Condo, 11 Mins from DT, 12 from Zilker",16637178,Thu-Hong,,78741,30.22375,-97.73476,Shared room,150,1,0,,,1,0
21334478,★★ PRESIDENTIAL SUITE IN DOWNTOWN AUSTIN ★★,43782388,ResortShare2,,78701,30.27274,-97.74826,Private room,240,2,3,2019-04-12,0.20,15,0
21337077,2 Bedroom Presidential Suite ✦ Near Downtown!,43782388,ResortShare2,,78701,30.27224,-97.74859,Entire home/apt,336,2,16,2019-11-05,0.68,15,352
21342746,3 Bedroom Presidential IN THE ❤️ OF AUSTIN!,43782388,ResortShare2,,78701,30.27065,-97.74657,Entire home/apt,420,2,7,2019-09-15,0.36,15,0
21342999,Kashmir House | 2x1 apartment,29240494,Abdullah,,78705,30.28382,-97.74789,Entire home/apt,350,1,5,2018-03-11,0.20,1,0
21343464,Queen Bed Room with Ensuite Bath near The Domain,23878862,Lorraine,,78758,30.39127,-97.69932,Private room,83,2,1,2018-03-16,0.04,3,331
21344556,Zen and Comfy Central,61204069,Alex,,78756,30.32897,-97.73317,Entire home/apt,43,1,11,2018-05-27,0.40,1,0
21352178,Cozy Bright Homey Austin Apartment / Superhost!,45002285,Clarissa,,78728,30.43226,-97.68013,Entire home/apt,64,1,2,2017-11-29,0.07,1,0
21352425,King Bed Room with Ensuite Bath near The Domain,23878862,Lorraine,,78758,30.39125,-97.69727,Private room,83,2,3,2019-12-03,0.12,3,332
21360822,Refurbished Ground Floor Suite near Downtown,7920042,Cinderella,,78704,30.2423,-97.77292,Entire home/apt,85,1,122,2019-12-30,4.54,1,121
21361062,Hidden Gem - Lake Travis,25602312,Jane,,78734,30.41381,-97.92041,Entire home/apt,180,2,18,2019-11-23,0.67,1,255
21366577,Tranquil Austin House- Good for Families,3545449,Valeska,,78739,30.14688,-97.85675,Entire home/apt,250,4,27,2019-11-17,1.04,1,174
21370920,"Eclectic, Cozy, Quintessential Austin Habitat",131512209,Brandy,,78703,30.27655,-97.76019,Entire home/apt,81,2,140,2019-10-31,5.21,2,1
21371195,"Spacious room, SmartTV, Desk, Private Bathroom",105391784,Betty,,78729,30.44504,-97.76662,Private room,40,5,15,2019-10-22,0.67,4,287
21371197,"Paris Room#3 w/ Smart TV, premium channels",105391784,Betty,,78729,30.44396,-97.76511,Private room,29,5,15,2018-12-29,0.62,4,286
21372903,"Privacy, Comfort, Quiet and Convenience",143628196,Nikki,,78728,30.4493,-97.69101,Private room,50,1,137,2020-01-11,5.65,1,159
21378172,Zilker Park - Private Yard w/ separate quarters,1726059,Austin,,78704,30.25472,-97.77659,Entire home/apt,0,3,13,2019-10-14,0.59,6,68
21380098,Precious Rendezvous in Austin,75946109,Augustine,,78754,30.34984,-97.61014,Entire home/apt,60,2,54,2019-11-04,2.00,1,365
21380835,Modern and Tranquil Condo in the Heart of Downtown,31784469,Elliott,,78701,30.26605,-97.74256,Entire home/apt,137,2,126,2019-10-27,4.65,1,0
21381106,Travis Heights Cottage,20091301,Joe,,78704,30.2554,-97.75536,Private room,140,3,0,,,1,0
21382694,Amazing Views - New Lake Austin Studio Apartment,154869889,Jacque,,78732,30.38224,-97.9122,Entire home/apt,60,32,0,,,1,0
21383009,"11 Beds (3 Queens| 2 Kings | 6 Twins), 5 Bedroom, 2 Bath, NEW Modern Downtown Hm",152608759,Tracey,,78741,30.23852,-97.73215,Entire home/apt,763,1,60,2020-01-01,1.11,7,318
21383010,PRIVATE RETREAT| Pool | Fire Pit | 18 Beds |7 Bedroom |6.5 Bath|Close to Downtn,152608759,Tracey,,78737,30.21905,-97.94765,Entire home/apt,2250,1,22,2019-12-09,0.68,7,318
21383011,PRIVATE | Pool | Hot Tub |Bsktball | Pool Table |15 Beds |Close Downtown,152608759,Tracey,,78737,30.22147,-97.89329,Entire home/apt,1750,1,33,2020-01-01,1.36,7,296
21384381,Quirky and Quaint Eastside Home,1411717,Robbie,,78702,30.26296,-97.71989,Entire home/apt,89,1,159,2020-01-04,6.02,11,108
21391307,Private Zilker 2BD near Barton Springs w/backyard,1726059,Austin,,78704,30.25279,-97.77827,Entire home/apt,149,2,27,2019-07-05,1.04,6,68
21394240,South Austin Room for rent.,154979982,Jose & Victoria,,78745,30.20751,-97.78838,Private room,100,1,1,2019-03-18,0.10,1,0
21396917,Cozy Austin Apartment,34918730,Jenna,,78741,30.21977,-97.74548,Entire home/apt,265,2,1,2017-10-22,0.04,1,0
21398002,N.Lamar: Two People - Shared Room,8167447,Martin,,78751,30.31821,-97.72953,Shared room,23,30,3,2019-11-05,0.12,77,364
21407793,Quirk & Christmasy Holiday Hideaway w/ pool + bus,84767145,Lucy,,78758,30.36803,-97.69885,Private room,45,2,1,2019-12-01,0.70,2,0
21411962,Affordable Downtown Austin Condo,83622072,Pearline,,78723,30.29888,-97.70014,Private room,50,90,0,,,1,89
21424867,Stylish updated 2 bedroom home minutes to downtown,41091748,Lauren,,78741,30.2202,-97.69989,Entire home/apt,99,1,91,2019-12-29,4.06,1,65
21428621,South Congress/South Lamar Loft,31875485,William,,78745,30.19995,-97.77626,Entire home/apt,99,30,17,2018-06-23,0.67,1,0
21428764,Downtown Retreat in ATX,89361097,Gizem,,78701,30.26659,-97.74137,Entire home/apt,170,2,67,2019-11-10,2.54,1,0
21429392,Duval Villa 2B/2Ba (Entire Apartment),155333513,Corey,,78759,30.41307,-97.72979,Entire home/apt,100,2,55,2019-12-08,2.06,1,0
21434277,LTR Private Room&Bath DTown/UT ATX - 50% discount,128125861,Anna,,78753,30.35239,-97.68669,Private room,60,27,9,2019-11-16,0.36,1,219
21435388,Tarrytown Retreat  3br/2ba - Oyster Landing Marina,1488733,Brooke,,78703,30.29901,-97.78114,Entire home/apt,361,1,26,2019-11-11,0.97,29,305
21437139,Tarrytown Townhouse 1br/1ba - Close to Town Lake!,1488733,Brooke,,78703,30.30078,-97.77985,Entire home/apt,139,1,32,2019-12-25,1.19,29,298
21437213,"HOSTEL 512: shared room, 6 bed",101155803,Hostel 512,,78702,30.26361,-97.71576,Shared room,39,1,19,2019-02-24,0.71,13,0
21438820,Great 2 bed 1 bath 3 minutes from down town !,151439280,Abel,,78704,30.25826,-97.75779,Entire home/apt,130,1,31,2018-05-01,1.21,1,0
21443689,Spacious Central East Austin Studio Apartment,13814143,Navassa,,78702,30.27633,-97.72155,Entire home/apt,90,2,57,2019-11-03,2.14,1,106
21446808,Grayson House,61078979,Jordan,,78722,30.287,-97.70877,Entire home/apt,179,1,2,2018-01-19,0.07,1,0
21461820,Quiet Austin home in South Austin.,155826708,Kai,,78747,30.14847,-97.73847,Private room,48,1,0,,,1,0
21469564,Charming Bouldin House - Awesome Location,59777539,Tyler,,78704,30.24581,-97.75832,Private room,75,3,27,2019-03-20,1.06,3,0
21470147,N.Lamar: Private Room in Great Community,8167447,Martin,,78751,30.31845,-97.72949,Private room,37,30,8,2019-12-09,0.32,77,335
21471940,Bright Modern-Bohemian Austin Bungalow,14251665,Casey,,78752,30.34155,-97.70972,Entire home/apt,150,2,1,2018-10-07,0.06,1,0
21472604,Charming RV in a gated residence with views,1839608,Grey,,78737,30.17362,-97.97952,Entire home/apt,65,1,57,2019-12-09,2.14,1,356
21473031,Queen Bedroom.,118128853,Irénée,,78725,30.23813,-97.58118,Private room,50,2,24,2019-07-14,0.89,4,147
21475009,"Through a small door, to the attic, awaits refuge.",155958112,Kris,,78751,30.31147,-97.7103,Private room,60,2,0,,,1,0
21475320,Modern Home 5 min from Downtown,12761140,Brittany,,78723,30.29845,-97.70188,Private room,80,2,0,,,4,0
21482635,Great 3 house compound 10 min to DT Month Minimum,10292686,Brian,,78703,30.28225,-97.76184,Entire home/apt,1450,31,0,,,5,0
21489042,Ultra-Modern South Congress Townhouse,4912146,Deacon,,78704,30.23817,-97.7603,Entire home/apt,145,2,67,2020-01-11,2.49,7,314
21490338,MCM Themed House by Domain,42878311,Irulian,,78727,30.42348,-97.72178,Entire home/apt,230,1,38,2019-10-14,1.45,2,119
21498045,South Austin 6-Month Rental,22649901,Michael,,78745,30.1935,-97.81075,Entire home/apt,250,186,0,,,1,363
21529999,N.Lamar: Private Room in Fantastic Community,8167447,Martin,,78751,30.3198,-97.7297,Private room,37,30,5,2019-11-08,0.19,77,365
21533893,"South Austin Stunner! 5b/5b, pool DT views!",7901578,Alana,,78704,30.23698,-97.76642,Entire home/apt,825,2,63,2020-01-09,2.53,1,20
21539830,Mimosa Tree,17012349,Clare,,78702,30.27871,-97.71653,Entire home/apt,65,1,292,2020-01-07,11.01,1,59
21540624,Cozy Studio near UT/Downtown 2,9929000,Nate,,78751,30.30817,-97.71817,Entire home/apt,75,1,103,2019-12-13,3.91,3,340
21549405,great place in a great area,156676482,Scott,,78758,30.38568,-97.68974,Private room,99,30,11,2018-06-09,0.42,1,89
21561353,Zilker Park Luxury Modern Home (Sleeps 6-7),69102714,Lauren,,78704,30.25227,-97.7699,Entire home/apt,355,2,5,2019-05-15,0.22,1,0
21565934,Updated close to downtown great for holidays,18292001,Will,,78736,30.24187,-97.89696,Entire home/apt,300,3,2,2019-01-02,0.08,1,0
21576075,Colorful Casita 2 rooms,156906349,Luisa,,78732,30.37938,-97.89163,Private room,225,2,21,2019-08-13,1.01,1,89
21580259,Serene Apartment in South East Austin,9104957,Santiago,,78741,30.22917,-97.73689,Entire home/apt,55,30,6,2019-10-26,0.27,2,347
21592169,You're gonna to love it! 1BR Rainey St / Downtown,108794481,Adelaine,,78701,30.25937,-97.73979,Entire home/apt,145,3,5,2018-01-30,0.19,1,0
21610170,"SoCo Modern 2:2, Cozy, charming, private.",1197716,Jacob,,78704,30.23059,-97.77187,Entire home/apt,279,2,6,2018-05-20,0.26,1,70
21617171,"HOSTEL 512: shared room, 6 bed dorm room",101155803,Hostel 512,,78702,30.26171,-97.71419,Shared room,29,1,7,2019-02-10,0.28,13,0
21619991,Cozy Austin home,109691032,Jason,,78751,30.31884,-97.72716,Entire home/apt,200,1,4,2018-03-20,0.17,1,89
21622088,The South Austin Charm| Instaworthy Patio| 3 BD,120567716,Elizabeth,,78748,30.14473,-97.80661,Entire home/apt,200,3,65,2019-12-26,2.51,1,93
21622623,E. Austin Bohemian Mother-In-Law Unit,47069542,,,78741,30.23506,-97.69214,Entire home/apt,55,2,75,2019-11-12,2.99,2,162
21622665,"South Congress Townhouse with parking, WiFi, W/D",72587355,Will,,78704,30.24793,-97.74863,Entire home/apt,200,1,3,2018-04-29,0.14,1,0
21624710,Lovely Little South Austin Studio,21736436,Jolene,,78744,30.16468,-97.73332,Private room,31,100,61,2019-11-08,2.70,2,176
21632665,simple and chic,135119092,Ade,,78744,30.18827,-97.76433,Private room,35,1,0,,,1,0
21637595,Cloud 9 Modern North Central Austin,157423262,Karol,,78754,30.37184,-97.66603,Private room,30,2,32,2019-11-17,1.34,1,0
21642410,Calm & Clean Bedroom in Brand New Home,22758184,Sarah,,78741,30.22515,-97.69829,Private room,75,2,1,2018-12-18,0.08,2,0
21643082,"Private Comfortable Bd/Bth, Near Domain,Dell,Apple",36957600,Saba & Sep,,78728,30.4509,-97.68547,Private room,33,2,48,2019-05-07,1.81,3,0
21643857,East Austin Townhome Perfect for Groups,22758184,Sarah,,78741,30.22315,-97.70045,Entire home/apt,250,2,0,,,2,0
21659986,Sweet cozy cottage near downtown Austin,1735142,Brett,,78703,30.28919,-97.76103,Entire home/apt,71,2,54,2019-11-30,2.10,1,18
21660484,"Comfortable, Cozy and Completely Updated Space",6752394,Joe,,78704,30.24281,-97.77363,Entire home/apt,135,2,49,2019-12-13,2.15,5,112
21665490,Bee Cave Apartment,74458120,Kourtney,,78738,30.3256,-97.95708,Entire home/apt,80,1,25,2018-09-30,0.95,1,0
21669264,"3BD 2BATH w/ KING, HUGE YARD & JUST ENOUGH WEIRD!",25711456,Maggie,,78724,30.28939,-97.64597,Entire home/apt,245,2,107,2020-01-01,4.04,2,135
21672828,Most charming tiny house - GREAT MONTHLY RATES!,10292686,Brian,,78703,30.28003,-97.76289,Entire home/apt,145,30,0,,,5,224
21675844,Cozy and quiet private SoCo home in heart of SXSW.,69886936,D,,78704,30.24146,-97.74927,Entire home/apt,85,2,7,2019-02-17,0.27,1,0
21677675,Caviar Dreams - 2 minutes to downtown with POOL!!,118565935,Renters Club,,78704,30.25004,-97.75982,Entire home/apt,833,2,40,2020-01-04,1.63,76,322
21677985,Private Room - 10 Min to Downtown (Large),28543505,Katherine,,78736,30.23182,-97.87937,Private room,29,25,9,2019-12-15,0.36,4,94
21678278,Family Home,155581847,Rena,,78739,30.1874,-97.91961,Entire home/apt,275,1,0,,,1,0
21678309,Private Room - 10 Min to Downtown,28543505,Katherine,,78736,30.23285,-97.87832,Private room,29,21,8,2019-12-23,0.32,4,94
21681694,Bright Contemporary Home with Private Patio,157832352,Scott,,78704,30.23835,-97.76643,Entire home/apt,335,1,76,2019-12-31,2.90,1,329
21683480,Well-furnished studio in the heart of Austin,5842070,Gregory,,78701,30.28035,-97.74046,Entire home/apt,188,3,0,,,1,0
21684576,Mid-grade - 2 smaller bedrooms,29190525,Krista,,78704,30.25634,-97.77011,Private room,99,1,0,,,2,0
21689945,"Zen, Peace, 2 KING BEDS - Lake Travis Views",156708933,Miguel,,78726,30.42831,-97.84045,Entire home/apt,78,4,22,2020-01-08,0.95,1,153
21695636,The Retreat at the Domain Austin,157945293,John,,78758,30.39879,-97.72365,Private room,80,2,3,2018-02-14,0.12,1,0
21696485,Tuscan Estate on Barton Creek - Entire Home,157951388,Kurt,,78737,30.23559,-98.01816,Entire home/apt,845,2,37,2019-12-27,1.52,1,325
21697379,HOSTEL 512: 8 Bed co-ed dorm,101155803,Hostel 512,,78702,30.26394,-97.7154,Shared room,34,1,9,2019-03-17,0.34,13,0
21698672,Spacious room in beautiful house w/ garden. SE ATX,53955142,Sanne,,78744,30.19945,-97.73004,Private room,69,4,1,2018-09-02,0.06,2,0
21699318,"Guest Suite in Historic Govalle, East Austin",61122736,Daina,,78702,30.271,-97.70004,Private room,30,2,28,2019-03-22,1.84,2,0
21701083,Mid-Century Modern Flat in Tarrytown,22336907,Kit,,78703,30.28852,-97.77311,Entire home/apt,60,30,22,2019-08-13,0.85,3,289
21701464,2000 Sq ft - 4 Bedroom home in North Austin,126034861,Haley,,78750,30.44992,-97.80258,Entire home/apt,199,3,35,2019-12-01,1.41,1,273
21708147,Gorgeous Guesthouse (w/ Extra Bed & Bath Option),146541257,Rob,,78745,30.22825,-97.79604,Entire home/apt,80,1,56,2019-11-28,2.12,2,24
21712523,Unwind in Style at a Boutique Home with Sunny Yellow Accents,158084176,Sarah,,78704,30.2507,-97.77197,Entire home/apt,159,2,76,2019-12-17,3.06,1,333
21712655,"Near Rainey, 6th St., Conv Center - Walk it All",155412548,Andy,,78701,30.26539,-97.74313,Entire home/apt,192,1,98,2020-01-02,3.83,8,182
21712702,The Ultimate Austin location!,155412548,Andy,,78701,30.26623,-97.74122,Entire home/apt,272,1,117,2020-01-07,4.57,8,183
21712728,"Downtown Studio w/Pool, Gym. Walk EVERYWHERE",155412548,Andy,,78701,30.26468,-97.74314,Entire home/apt,181,1,97,2019-12-05,3.93,8,203
21712769,Perfect Downtown Location w/ Fantastic Amenities,155412548,Andy,,78701,30.26401,-97.74197,Entire home/apt,152,1,102,2019-12-09,3.99,8,215
21712811,Walk to 6th Street and Convention Center,155412548,Andy,,78701,30.2656,-97.74108,Entire home/apt,152,1,87,2019-12-14,3.91,8,210
21716007,Cozy North Austin Cottage,91348256,Luke,,78727,30.41539,-97.73684,Entire home/apt,85,3,26,2018-07-15,1.00,1,0
21717097,THE ARRIVE AFORTUNADO ESTATE,157959474,Red Awning,,78733,30.32493,-97.85783,Entire home/apt,6301,3,0,,,26,200
21717098,THE AUTHENTIC WESTLAKE ESTATE,157959474,Red Awning,,78746,30.28586,-97.80408,Entire home/apt,3631,3,0,,,26,193
21726884,Modern Mueller Home East Austin,5191288,Patricia,,78723,30.29461,-97.70265,Entire home/apt,199,3,10,2018-10-08,0.40,1,159
21727506,Hip East Austin Downtown Walk to Rainey & Convention Center,21412692,Jon,,78702,30.25647,-97.73399,Entire home/apt,100,1,112,2020-01-01,4.24,3,328
21729421,"South Austin Duplex, Quiet cul de sac",16591737,Heather,,78748,30.17482,-97.83417,Entire home/apt,79,1,1,2017-12-17,0.04,1,0
21729941,2 Bedroom next to Airport & COTA,40456879,Charles,,78744,30.19871,-97.69457,Entire home/apt,69,30,13,2018-10-21,0.55,1,0
21752199,Nature Space | Master Suite | Co-work | E. Austin,24907682,Jacoby,,78741,30.21962,-97.6973,Private room,75,1,58,2019-12-13,2.21,4,336
21756002,Austin's Urban Condo at the Convention Center,4929310,Ryan,,78701,30.2645,-97.74307,Entire home/apt,179,1,74,2019-12-15,2.90,32,327
21763856,Perfect for  a relaxing escape!,71492289,Dru,,78733,30.31878,-97.84581,Entire home/apt,417,3,14,2019-12-27,0.67,1,108
21766819,Large modern house in East Austin,10978629,Jed,,78724,30.28445,-97.64841,Entire home/apt,300,2,0,,,1,0
21781333,Central Austin House Rental,26840791,Hunt,,78704,30.24035,-97.75811,Private room,100,30,0,,,1,364
21782048,Modern and Hip East Austin Haven - Very Walkable,42366,Raquel,,78702,30.26526,-97.6956,Private room,175,4,2,2018-01-01,0.08,1,0
21785741,☆ WOW Condo Downtown w/ Pool & Skyline View,1739801,Terry,,78705,30.28713,-97.74727,Entire home/apt,889,1,226,2020-01-09,8.64,49,321
21786420,Make yourself right at home.....,6091253,Tina,,78704,30.23535,-97.76772,Entire home/apt,75,2,0,,,1,0
21786834,Cozy★Argentine★LARGE Home LICENSED! Sleeps 10,147305558,Sarah,,78726,30.4171,-97.85661,Entire home/apt,252,2,37,2019-11-10,1.46,1,90
21798486,The Daphne House,9582750,Tanner + Maradeth,,78704,30.23428,-97.77403,Entire home/apt,149,2,24,2018-10-15,0.97,1,0
21798680,2 BD PLUS Loft/ Comfy Southwest ATX Getaway,97281550,Brandi & David,,78749,30.20894,-97.88086,Private room,65,1,74,2019-11-03,2.84,1,316
21801559,The Modern Austinite,157838445,Madilyn,,78749,30.2087,-97.87205,Entire home/apt,188,2,1,2018-03-22,0.05,1,0
21804243,Bright East Side Suite with Breakfast near Metro,1404792,Anneliese,,78702,30.27846,-97.71242,Private room,70,2,82,2019-12-01,3.16,1,354
21810771,Artsy + Minimal by the Lake - 1 Bedroom Apartment,10826003,Daniela,,78741,30.24173,-97.72267,Entire home/apt,89,1,3,2018-01-03,0.12,1,0
21810786,Quiet home,158970929,Luqman,,78759,30.40974,-97.73993,Private room,45,1,0,,,1,0
21817632,Downtown high-rise studio,159033547,Jacob,,78701,30.28008,-97.74143,Entire home/apt,115,5,7,2018-10-01,0.27,1,0
21821092,A Huge  Room in the Heart of Austin,143386421,Mema,,78705,30.29657,-97.73474,Private room,26,5,4,2018-06-30,0.16,1,0
21824551,Brand New Luxury Home in Perfect Location,118257985,Juany,,78744,30.15982,-97.72777,Entire home/apt,300,2,32,2019-12-01,1.25,1,331
21832670,Quaint Condo Close to Downtown Austin,64474700,Elizabeth,,78703,30.28791,-97.76505,Private room,38,7,8,2018-06-02,0.31,1,0
21836513,"Cozy, Clean and Quiet North Austin Room",159219245,Phil,,78729,30.44452,-97.74682,Private room,39,1,13,2018-01-11,0.50,1,0
21838050,"Bright, Cozy, Private Guesthouse; Walk to Mueller",5279293,Frank And Katie,,78723,30.30207,-97.70873,Entire home/apt,75,2,171,2019-12-20,6.59,2,38
21838336,PRIVATE MASTER BEDROOM WITH FULL BATH IN S AUSTIN,101117814,Joseph,,78744,30.16036,-97.78054,Private room,27,2,5,2018-07-01,0.20,2,0
21838378,Lakeside Apartment 2 miles from downtown Austin,159239626,Reuben,,78741,30.24232,-97.72336,Entire home/apt,100,1,0,,,1,0
21838615,"Beautiful, Modern East Side House, 3 Bed 2 Bath",4728081,Sarah,,78721,30.2599,-97.68495,Entire home/apt,399,1,8,2019-10-14,0.74,2,141
21840043,Beautiful Room In Modern East Austin Home,4728081,Sarah,,78721,30.25989,-97.68452,Private room,89,1,14,2019-05-26,0.66,2,49
21845198,Hyde Park Haven,16596980,Liz,,78705,30.30206,-97.74266,Shared room,21,1,0,,,1,0
21848166,Modern Retreat 5 min from Downtown Austin!,74270759,Liz,,78741,30.24109,-97.7198,Entire home/apt,300,2,8,2019-10-31,0.31,1,10
21850536,"✪ Rare | Pool, Prime Location, Near Downtown!",69361523,Liz,,78731,30.31494,-97.75284,Entire home/apt,350,2,73,2019-11-18,2.92,2,348
21851805,Austin Guesthouse (Crestview - North/Central),159381973,Christian,,78757,30.34127,-97.72207,Entire home/apt,54,2,65,2019-11-14,3.16,1,56
21859953,Studio near downtown ATX,27634112,Alanna,,78704,30.23798,-97.77519,Private room,32,2,0,,,4,0
21867757,La Grande Odalisque Bedroom,1642967,Michelle,,78723,30.30024,-97.67599,Private room,40,2,26,2019-12-22,1.71,2,87
21868994,Cozy Private Room,25642675,Ariella,,78705,30.28948,-97.7456,Private room,45,2,2,2018-01-14,0.08,2,0
21869480,"Modern Eco-Cabin near Airport, Downtown, and River",159495161,Cyrus,,78741,30.23129,-97.69455,Entire home/apt,150,1,15,2018-04-01,0.58,1,0
21871311,Thrifty + functional studio near AUS & downtown,142909764,Asad & Nisreen,,78721,30.25666,-97.68725,Entire home/apt,54,1,107,2019-12-25,4.31,21,349
21878666,Luxury Private Master Bedroom & Bathroom,423241,Breanne,,78727,30.41872,-97.7401,Private room,50,1,38,2020-01-06,1.84,2,84
21881708,N.Lamar: Economic Spot in Great Community 1,8167447,Martin,,78751,30.3182,-97.73073,Shared room,16,30,5,2020-01-01,0.21,77,345
21881807,N.Lamar: Economic Spot in Great Community 2,8167447,Martin,,78751,30.31858,-97.73087,Shared room,16,30,5,2019-12-01,0.23,77,343
21881859,N.Lamar: Economic Spot in Great Community 3,8167447,Martin,,78751,30.31816,-97.72914,Shared room,16,30,3,2019-08-01,0.15,77,364
21881893,N.Lamar: Economic Spot in Great Community 4,8167447,Martin,,78751,30.3186,-97.72974,Shared room,16,29,1,2018-04-27,0.05,77,339
21899319,South Lamar Urban Hideaway,115566,Sonny,,78704,30.23889,-97.77951,Entire home/apt,125,300,6,2018-04-30,0.24,1,0
21905307,3 bedroom resort-style apartment in North Austin,159831721,Lital,,78727,30.43323,-97.74472,Entire home/apt,99,3,1,2017-12-20,0.04,1,0
21925063,Quanah's Tiny House B & BBQ,21987980,Sam,,78748,30.18427,-97.82847,Private room,50,30,25,2020-01-01,1.07,5,146
21931663,Unique and relaxing artsy apt,46531006,Valeri,,78741,30.23159,-97.73542,Entire home/apt,80,1,19,2019-09-02,0.76,1,12
21933446,Central Modern Apartment on Lady Bird Lake,7025353,Adam At Urvana Rentals,,78704,30.25482,-97.74683,Entire home/apt,160,1,225,2020-01-02,8.70,3,267
21934497,Contemporary East Austin Smart Home,119540589,Michael,,78702,30.26594,-97.71782,Entire home/apt,263,2,31,2020-01-01,1.27,1,152
21935859,Mueller Park Home,1427814,Andrea,,78722,30.3009,-97.7092,Entire home/apt,199,180,2,2018-05-29,0.09,7,228
21938635,Large private room - warm & relaxing,160113451,Andrew,,78747,30.14372,-97.76392,Private room,90,30,14,2019-10-31,0.59,3,59
21946737,Great Room for Vanessa,160198833,Matt,,78731,30.35738,-97.78414,Private room,10,1,0,,,1,0
