id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18558036,"3BR w/ Deck, Near Lake Travis",109638288,TurnKey Vacation Rentals,,78734,30.38053,-97.93056,Entire home/apt,115,2,12,2019-05-19,0.48,69,224
18563602,Serene mid-century lake house steps to Lake Travis,4977306,Briana & James,,78734,30.37974,-97.95574,Entire home/apt,85,60,20,2018-08-12,0.78,1,285
18582845,Beautiful centrally located guest house in Austin,129017253,Chris,,78731,30.32806,-97.75978,Entire home/apt,250,2,1,2017-10-22,0.05,1,0
18583140,Hip in the Heart of South Lamar,50214619,Ames,,78704,30.23731,-97.78386,Entire home/apt,95,1,110,2019-07-19,4.06,9,320
18594935,Stay on 6th ST - 0.35 Miles to Convention Center,88769927,Jason,,78701,30.26629,-97.73596,Entire home/apt,300,1,221,2019-08-11,8.03,6,162
18613534,Vintage Charm Abounds in this 1920s Updated Eastside Cottage,1661593,Lisa Elle,,78702,30.25114,-97.7282,Entire home/apt,125,2,130,2019-08-08,5.10,1,129
18614840,North Austin Private Room,15973992,Kurt,,78758,30.37037,-97.71279,Private room,45,1,1,2017-05-27,0.04,1,0
18617668,Small Groups or up to 16 Guests,129331351,Tom,,78744,30.19214,-97.74911,Entire home/apt,200,2,70,2019-08-11,2.85,5,205
18630708,Hideaway in North Central ATX: Bus Downtown,11816533,Andrea,,78753,30.34932,-97.70003,Private room,45,2,99,2019-08-08,3.72,1,81
18632973,New Home in the Central Austin,16444958,Johnny,,78757,30.34475,-97.71932,Entire home/apt,180,4,2,2018-06-02,0.08,1,0
18636277,Spacious Getaway in Travis Heights,6279305,Chelsea,,78704,30.24676,-97.73783,Entire home/apt,400,2,86,2019-08-09,3.83,1,140
18653429,Isla Montopolis - Private East Side Guesthouse,4265326,Whitney,,78741,30.2349,-97.69777,Entire home/apt,100,2,70,2019-08-11,2.58,1,42
18654505,"Zen Cottage & Studio-Private room in home ""loft""",14484953,Lindsay,,78702,30.2515,-97.72239,Private room,75,1,48,2019-05-27,1.97,2,0
18673604,Keep Austin Cozy,129791360,Kelli,,78745,30.19946,-97.77304,Entire home/apt,55,2,4,2017-07-13,0.15,1,0
18684918,Urban Farmhouse with Bikes close to East 6th St,6304279,Brittanie And Brock,,78702,30.25499,-97.71416,Entire home/apt,140,2,136,2019-08-10,5.33,1,48
18686060,The Hills retreat,17778035,Arvi,,78738,30.31421,-97.99223,Private room,55,1,22,2018-05-20,0.86,1,0
18688155,Eclectic 2/1  Artist space.,129908025,Judy,,78728,30.4267,-97.67404,Entire home/apt,88,1,19,2019-06-08,0.71,1,151
18706906,ZEN ROOM 2,1427814,Andrea,,78747,30.16211,-97.73757,Private room,75,30,3,2019-05-12,0.17,9,363
18707194,Blue Sky Room 4,1427814,Andrea,,78744,30.16126,-97.73541,Private room,35,30,9,2019-08-01,0.56,9,41
18720660,North Austin getaway,66368342,Adam,,78728,30.44025,-97.69439,Entire home/apt,70,2,1,2017-05-21,0.04,1,0
18720910,The Sweet Spot. ACL Perfect,27564171,Jaime,,78704,30.25752,-97.77153,Entire home/apt,350,2,17,2019-04-28,0.62,1,178
18722690,1930s Duplex in Central point of Austin,9213301,Shion,,78731,30.31053,-97.75419,Private room,40,2,15,2018-04-27,0.58,1,0
18730475,Magnificent Estate Across from Lake Austin,99002770,Allison,,78732,30.35103,-97.86959,Entire home/apt,1250,2,16,2019-08-04,0.62,1,277
18734236,★ Charming Bouldin home ★ Walk to SXSW and ACL!,255204,Lisa,,78704,30.24725,-97.75679,Entire home/apt,500,5,0,,,2,214
18737178,East Austin Gem near Lady Bird Lake Trail,48019979,Pam And Mitch,,78702,30.24941,-97.7245,Entire home/apt,150,2,119,2019-07-28,4.42,1,199
18749798,Downtown condo perfect location,42854768,Ava,,78701,30.26045,-97.73948,Entire home/apt,125,1,145,2019-07-25,5.49,3,94
18759044,"Keep it Simple w/2Bed, 1Bath, PS4",15697763,Jim,,78723,30.31457,-97.6971,Entire home/apt,99,1,140,2019-05-29,5.20,2,205
18769724,Chic Austin Home-8 minutes to downtown!,34735783,Sarah,,78749,30.20776,-97.86743,Entire home/apt,425,5,8,2018-10-08,0.32,1,0
18772963,"Cozy room, bathroom, private entrance - Hyde Park!",98689628,Zoja,,78751,30.30518,-97.71826,Private room,49,2,43,2019-05-27,1.95,2,0
18787194,Guadalupe: Economic Spot in Great Community,8167447,Martin,,78751,30.32093,-97.72498,Shared room,16,29,6,2019-03-04,0.25,76,342
18787574,Guadalupe: Shared Room in Fun Community,8167447,Martin,,78751,30.3211,-97.72465,Shared room,23,29,4,2019-07-07,0.17,76,360
18793629,Blue Aggie - Tiny House at Community First Village,15621214,Barrett At Community First! Village,,78724,30.28147,-97.62156,Entire home/apt,85,1,215,2019-08-04,7.91,17,323
18793942,"Cozy 1BD, Walkable, Heart of Austin",130779091,Chris,,78705,30.29416,-97.74587,Private room,29,1,9,2017-07-24,0.33,1,0
18794384,South Congress Contemporary Austin Retreat!,10496384,Larkin,,78704,30.22924,-97.76278,Entire home/apt,300,2,93,2019-08-04,3.43,1,313
18795076,Private Master Suite in Earthy Artsy East ATX Casa,1619127,Steph,,78723,30.30787,-97.67414,Private room,49,30,2,2019-07-08,0.15,1,116
18806788,"Private Room & Bath in nice home, SW Austin",130926442,Quinn,,78749,30.21603,-97.85869,Private room,99,2,7,2019-03-16,0.26,3,0
18807173,Guadalupe: Economic Spot in Fantastic Community,8167447,Martin,,78751,30.32083,-97.72621,Shared room,16,29,3,2019-08-04,0.69,76,342
18808384,Austin Great Hills Tree House,72159317,Don,,78759,30.39148,-97.76111,Private room,80,1,32,2019-04-08,1.91,1,35
18821997,"Cute house near Apple, The Domain, and Highways.",45028692,Marcia,,78727,30.44025,-97.74378,Entire home/apt,90,2,16,2018-02-11,0.60,1,0
18822549,"Clean, cozy and convenient locale",131057601,Kiara,,78722,30.28516,-97.71761,Entire home/apt,88,2,2,2017-07-04,0.08,1,0
18823187,Downtown Modern,118565935,Renters Club,,78741,30.24459,-97.7324,Entire home/apt,4360,2,5,2018-10-14,0.22,77,365
18824299,"Private upstairs, quiet neighborhood minutes to DT",38560509,Tommy,,78749,30.21421,-97.86446,Private room,75,1,6,2019-05-27,0.34,1,267
18834915,Casa de Abuelos,2131360,Katie,,78757,30.35396,-97.7181,Entire home/apt,85,2,102,2019-07-30,3.95,1,328
18842108,Comfy room Queen bed with private bath,131229763,Suzanne,,78757,30.33738,-97.73549,Private room,75,2,7,2019-04-14,0.41,5,0
18849155,"Retreat near Domain, 15 mins to downtown",43038635,Karthik,,78727,30.42409,-97.67964,Private room,15,2,3,2017-07-23,0.12,1,0
18857336,"★Trendy East Austin Location, Downtown View★",117386831,Edwin,,78702,30.26262,-97.73318,Entire home/apt,160,1,96,2019-08-11,3.67,3,160
18868680,Native Hostel Austin Loft Room,100663558,Native Hostel,,78702,30.26399,-97.7348,Shared room,325,1,8,2019-07-27,0.46,4,158
18873525,Private Room in Eclectic Central Austin Bungalow,10546615,Monica,,78756,30.32792,-97.73199,Private room,54,1,3,2018-03-18,0.17,1,0
18875355,"Adorable, Mid Century Bungalow Apt.",41162861,Max & Josie,,78704,30.23031,-97.7824,Entire home/apt,52,1,226,2019-07-22,8.51,2,46
18876463,"Entire Apt in West Campus, right next to Downtown",106749905,Nadeen,,78705,30.28615,-97.74505,Entire home/apt,80,1,10,2017-07-01,0.37,1,0
18876788,"Modern, central Austin, quiet neighborhood",1455152,Brett,,78731,30.32393,-97.75246,Entire home/apt,219,5,1,2017-08-01,0.04,1,7
18894761,Cozy 1 bdrm. Come visit the heart of Austin!,131669320,Rommel Angelo,,78705,30.29529,-97.74529,Private room,33,1,1,2017-05-24,0.04,1,0
18895377,~Austin's  Original Urban Farm~Downtown~Historic,2739535,Carol,,78702,30.26268,-97.7011,Entire home/apt,130,30,16,2019-08-04,0.72,1,279
18896520,Commanding Views from Casa Alteza in Westlake Highlands,3414586,Rory,,78746,30.31754,-97.80702,Entire home/apt,489,2,34,2019-08-04,1.31,1,342
18908366,Open-Concept 1BR Cabin w/ Pool,109638288,TurnKey Vacation Rentals,,78733,30.34241,-97.85647,Entire home/apt,278,2,6,2019-05-27,0.26,69,358
18909908,-20% Airstream Houseboat Amazing Lake Travis View,84745086,John Andrew,,78734,30.42166,-97.94543,Entire home/apt,111,1,53,2019-07-18,2.01,1,362
18913454,Elegant 1BR w/ Pool + Gym in Downtown Austin,131816044,Lyric,,78701,30.26978,-97.75001,Entire home/apt,146,2,67,2019-08-05,2.65,10,0
18914680,Convenient 1BR w/ Pool in Downtown Austin,131816044,Lyric,,78701,30.27134,-97.74839,Entire home/apt,146,2,58,2019-08-02,2.41,10,312
18914845,Prime 1BR w/ Pool + Gym in Downtown Austin,131816044,Lyric,,78701,30.27162,-97.74792,Entire home/apt,146,2,62,2019-08-01,2.37,10,281
18915061,One Bedroom Domain Condo,22057376,Todd,,78758,30.4012,-97.72456,Entire home/apt,105,2,84,2019-07-25,3.12,1,43
18920966,Cozy Space for Travelers,131870183,Tishena,,78741,30.23459,-97.71398,Shared room,28,1,5,2018-03-12,0.19,2,89
18925017,Convenient access to downtown ACL Barton springs,10715826,Dawn,,78746,30.26364,-97.80675,Entire home/apt,600,2,0,,,1,24
18926427,Private 1BR/1BA | WiFi+ Gym | Downtown,131816044,Lyric,,78701,30.27115,-97.74976,Entire home/apt,146,2,43,2019-08-02,1.66,10,305
18926529,Nice 1BR w/ Pool + Gym in Downtown Austin,131816044,Lyric,,78701,30.27006,-97.74947,Entire home/apt,147,2,65,2019-06-17,2.48,10,315
18930348,"Zen Oasis Betwn S. Congress/Lamar, minutes to ACL",34133801,Alex,,78704,30.24243,-97.76372,Entire home/apt,109,2,44,2019-07-28,1.78,1,65
18936099,Relaxing Clarksville Townhome - Perfect Location!,21412692,Jon,,78703,30.28386,-97.76103,Entire home/apt,75,1,192,2019-08-08,7.27,4,337
18941307,Stylish Loft on 6th St. Across from the Driskill,15782486,Top Trip Rentals,,78701,30.26659,-97.74202,Entire home/apt,435,1,96,2019-07-25,3.57,32,153
18946299,Central Austin Oasis in 78704,132086717,Corinne,,78704,30.25186,-97.78763,Entire home/apt,1000,2,1,2019-03-08,0.19,1,84
18956263,Cozy Room close to Bus route,131870183,Tishena,,78741,30.23653,-97.71456,Private room,38,1,4,2018-03-06,0.15,2,90
18957088,Casa Azul,132186386,Valerie,,78752,30.34081,-97.71447,Entire home/apt,75,30,10,2019-07-27,0.44,1,188
18958550,"LAKEFRONT OASIS- Lakeway, TX at LakeTravis",132201939,Karen,,78734,30.37275,-97.98899,Entire home/apt,122,7,0,,,1,0
18962911,"Private Downtown Suite close to ACL, Zilker",834822,Abby,,78704,30.2535,-97.74656,Private room,75,2,14,2017-11-10,0.54,2,0
18970880,Luxury Modern Estate Home in Barton Creek,2947621,Krisstina,,78735,30.2791,-97.86459,Entire home/apt,1950,2,10,2019-06-14,0.45,2,147
18972407,"2/2 Apt in South Austin, Easy Access to Downtown!",82156124,Jessica,,78745,30.20826,-97.80577,Entire home/apt,46,1,0,,,1,0
18997849,"Charming, Eclectic Duplex with a Leafy Patio",2118226,Irma,,78757,30.36607,-97.72274,Entire home/apt,81,2,79,2019-07-22,3.05,2,311
19011922,Tree-Flanked Sanctuary Six Miles to Downtown Austin,80576828,Pete,,78758,30.36414,-97.70285,Entire home/apt,249,3,59,2019-07-28,2.43,2,283
19012398,Peaceful 2 Bedroom 2 Bath Apartment Near Downtown,132645445,Lynn,,78741,30.23952,-97.73109,Entire home/apt,45,2,80,2019-07-01,3.00,2,0
19016460,"1BR Steps from Rainy, Perfect for SXSW",16380601,Michael,,78702,30.25691,-97.73247,Entire home/apt,449,3,1,2019-03-11,0.19,1,26
19016686,"Hyde Park Guest House, New & Very Private/Quiet",42610539,Gloria,,78751,30.30218,-97.71748,Entire home/apt,105,2,59,2019-07-08,2.23,2,312
19016759,Comfortable Private Room in Downtown Luxury Condo,132678309,Kellen,,78701,30.28103,-97.73993,Private room,79,1,31,2019-01-11,1.16,1,0
19017960,Beautiful Lake Travis Waterfront Retreat,132665147,Kimberly,,78734,30.41604,-97.94277,Entire home/apt,489,3,114,2019-07-15,4.34,2,246
19019801,"Two Rooms w/ Private Bath, Very Comfortable",130926442,Quinn,,78749,30.21542,-97.85718,Private room,199,2,9,2018-04-29,0.35,3,0
19020085,2/1 House - Entire Place - 10 mins from Downtown.,130926442,Quinn,,78749,30.21733,-97.85914,Entire home/apt,350,3,5,2018-10-15,0.19,3,0
19020738,Quiet casita in the heart of the city,132726744,Victoria,,78703,30.27849,-97.75405,Private room,59,1,17,2018-12-09,0.74,1,0
19024293,Perfect South ATX location !,91516482,Belen,,78748,30.17491,-97.79946,Entire home/apt,251,2,13,2017-11-12,0.50,1,0
19031423,Clarksville Hideaway,118565935,Renters Club,,78703,30.28227,-97.76288,Entire home/apt,3270,3,1,2019-03-12,0.19,77,365
19032678,"WALK TO W 6th, SXSW Sweetheart of Clarksville",32777712,Lucy,,78703,30.28468,-97.76337,Entire home/apt,85,2,44,2019-07-31,1.65,1,268
19033233,Comfort Retreat (Parisienne),105411733,Alllines,,78749,30.20418,-97.85779,Private room,80,2,2,2019-02-28,0.13,2,180
19038266,Hip Central Austin House w/ Queen Bed,22903590,Singer,,78752,30.32365,-97.71944,Entire home/apt,165,4,9,2018-05-20,0.40,2,22
19046404,Private room and bath in apartment by renter,108264667,Carla,,78705,30.29106,-97.751,Private room,30,1,7,2017-07-26,0.27,1,0
19048873,Enchanting Mountain Home near Zilker Park ACL Fest,68115476,Brian,,78704,30.25694,-97.77167,Entire home/apt,700,2,27,2019-07-27,1.05,1,269
19049934,Amazing Entire Home In Central East Austin,2585093,Cory,,78722,30.30363,-97.71212,Entire home/apt,225,2,8,2017-10-22,0.31,2,0
19053626,Modern Home Near Downtown,131885945,Ashley,,78744,30.17815,-97.69436,Private room,90,1,8,2017-09-04,0.30,1,0
19069567,A cool place close to Downtown & Lady Bird Lake,20321915,Nicole,,78741,30.2336,-97.7314,Private room,31,2,9,2017-11-05,0.35,1,0
19073806,Quiet room in ideal location!,63373750,Madeleine,,78731,30.36252,-97.74984,Private room,33,2,9,2018-10-15,0.34,1,0
19083085,"Barton Hills Modern, walk to ACL!",644398,Jonathan,,78704,30.25526,-97.78202,Entire home/apt,950,1,1,2017-10-08,0.04,1,0
19084766,"Spicy colors and lively, artistic surroundings.",20704282,Catherine,,78734,30.38387,-97.93337,Entire home/apt,225,2,7,2019-07-05,0.71,3,178
19085585,Guadalupe: Shared Room in Awesome Community,8167447,Martin,,78751,30.32239,-97.72606,Shared room,23,29,3,2019-02-15,0.25,76,360
19092849,Beautiful house nestled in Austin hills,81733178,Marita,,78730,30.36202,-97.79893,Entire home/apt,400,5,1,2018-03-16,0.06,1,102
19095842,Evans: Shared Room in Central Austin Community,8167447,Martin,,78751,30.3162,-97.71735,Shared room,23,29,5,2019-04-04,0.21,76,359
19098538,"Beautiful Home Near 6th street, East Austin & DT",19069769,Brad,,78702,30.26156,-97.69772,Entire home/apt,225,2,23,2019-08-11,0.87,4,103
19099760,Quaint Mediterranean-style home,56906954,Gabe,,78738,30.31832,-97.97037,Private room,55,1,21,2019-06-30,0.87,1,362
19101673,Central Studio,61784725,Will,,78722,30.29004,-97.71982,Entire home/apt,100,1,13,2019-07-14,2.50,1,161
19102250,Comfy Bedroom in a Nice Austin Home,64445293,Karla,,78747,30.15953,-97.74053,Private room,30,1,4,2017-10-29,0.18,1,0
19103852,Coziest Airstream in Austin,16219948,Michael,,78745,30.21812,-97.77716,Entire home/apt,102,2,9,2019-05-26,1.75,1,20
19110726,High Ceilings and Chandeliers at a Vintage Austin Bungalow,869472,Caroline,,78704,30.24704,-97.75067,Entire home/apt,249,3,49,2019-08-03,3.67,1,321
19113833,Private Bedroom & Bath - Close to downtown!,2221326,Kelsey,,78702,30.26438,-97.70719,Private room,40,1,5,2017-07-03,0.19,1,0
19131961,Simple Bedroom Near the Airport,128463687,Garret,,78744,30.20266,-97.70072,Private room,39,1,24,2018-05-01,0.91,2,0
19132280,Simple Bedroom Close to the Airport,128463687,Garret,,78744,30.2013,-97.70086,Private room,39,1,29,2018-05-06,1.10,2,0
19138105,Evans: Shared Room in Young Professional Community,8167447,Martin,,78751,30.31436,-97.71705,Shared room,23,29,8,2019-06-09,0.31,76,239
19138854,Clarksville Condo Walking Distance from Downtown,13007528,Ruth,,78703,30.28102,-97.7547,Entire home/apt,130,2,10,2018-10-15,0.38,1,0
19139902,Austin Art House: Perfect for friends + family!,133790556,Jade,,78757,30.33383,-97.73647,Entire home/apt,230,2,3,2019-03-17,0.40,2,0
19141267,Tasteful Studio just north of UT and Downtown.,133804952,Debra,,78751,30.30679,-97.71803,Entire home/apt,75,2,16,2019-07-01,0.63,1,315
19141872,East Side Bungalow,3274036,Ali,,78702,30.26001,-97.73108,Entire home/apt,120,2,13,2018-03-17,0.49,1,0
19143870,South Austin Texas Oasis - Sleeps four (2nd floor),133844454,Carol,,78745,30.21077,-97.81818,Entire home/apt,90,28,22,2019-06-30,0.84,1,192
19158701,Mesh: Near DT in East Riverside- Safe/Free Parking,37222632,Farwa,,78741,30.24095,-97.72548,Private room,55,1,0,,,1,0
19159071,Native Hostel: 6 Bed Coed Dorm Bed,100663558,Native Hostel,,78702,30.26281,-97.73401,Shared room,49,1,127,2019-08-10,4.80,4,167
19159372,Zip-a-Dee-Doo-Dah to Zilker Park & Barton Springs,50214619,Ames,,78704,30.26133,-97.77075,Entire home/apt,195,1,161,2019-07-25,6.15,9,347
19160316,Native Hostel: 4 Bed Dorm Bed,100663558,Native Hostel,,78702,30.26251,-97.73511,Shared room,49,1,33,2019-07-07,1.28,4,168
19165667,Quaint guest house bungalow overlooking Colorado River in East Austin.,49152779,Anton,,78702,30.25108,-97.70235,Entire home/apt,175,3,2,2017-10-28,0.09,1,0
19174058,"Lovely, clean & comfortable room  optional cottage",11112735,Bella,,78745,30.22163,-97.79693,Private room,75,1,20,2019-07-06,0.81,1,84
19174182,"Spacious, bright, modern 3 bedroom home in Mueller",40825751,Colleen,,78723,30.29217,-97.70295,Entire home/apt,250,2,7,2019-06-23,1.14,1,46
19174300,Apartment by the Lake/South Lakeshore,35471794,James,,78741,30.24277,-97.72403,Entire home/apt,70,30,5,2018-07-28,0.22,1,98
19179509,East Austin Forest House - Private Room & Bath,400704,Sarah,,78721,30.27498,-97.69247,Private room,40,2,56,2019-07-23,2.12,2,104
19181658,East Side Artist's Private Home,6788650,Caroline,,78702,30.27935,-97.71726,Entire home/apt,110,2,103,2019-08-08,3.97,1,48
19190905,Bright and Inviting Space in Tarrytown Apartment,22336907,Kit,,78703,30.28847,-97.77235,Entire home/apt,85,30,6,2019-06-17,0.27,3,346
19193011,5BR South Shore Lake Travis Home w/ 5 Acres!,124060715,Evolve,,78734,30.41933,-97.93651,Entire home/apt,695,3,10,2018-09-30,0.40,31,153
19204907,"Condo in Gated Complex near Domain, King Bed",134370722,Sophie,,78759,30.37673,-97.74145,Entire home/apt,61,30,3,2018-11-04,0.26,1,151
19205496,Happy in the Heart of Hyde Park,50214619,Ames,,78751,30.30854,-97.72974,Entire home/apt,75,1,133,2019-07-31,5.11,9,337
19207301,Lake Travis main basin - best views on the lake!,134395322,Shawn,,78732,30.39378,-97.8919,Entire home/apt,985,3,7,2019-06-25,0.28,1,161
19209648,Hip South Austin Studio!,27754195,Camila,,78704,30.23937,-97.78706,Entire home/apt,27,1,10,2017-07-10,0.38,1,0
19219981,Charming Downtown Getaway,28826050,Trish,,78703,30.28517,-97.76116,Entire home/apt,130,1,36,2019-02-19,1.37,1,0
19224128,Downtown Unique Fusion,118565935,Renters Club,,78741,30.24584,-97.73347,Entire home/apt,5450,2,11,2018-09-24,0.47,77,74
19226190,#3 Clean Simple Bed      CENTRAL AUSTIN,103679010,Kathleen,,78723,30.30948,-97.70449,Shared room,22,2,105,2019-08-11,4.01,3,0
19227768,1 bedroom apartment by Downtown in East Austin,132645445,Lynn,,78741,30.23959,-97.73268,Entire home/apt,65,2,29,2019-07-17,1.16,2,1
19228005,Great Location! Charming Retreat in Central Austin,134609019,Sharon,,78703,30.30499,-97.77245,Entire home/apt,125,2,45,2019-04-18,1.75,1,38
19228353,Private Room in a Green ATX Oasis,134613057,Alexander And Cecilia,,78752,30.32389,-97.71879,Private room,49,1,68,2019-06-30,2.64,2,51
19243254,Cozy studio: Casper mattress & mins to restaurants,81204,Ruby,,78702,30.25338,-97.72318,Entire home/apt,99,1,120,2019-08-07,4.68,3,64
19246491,The Suites on Lamar 3,72682985,Chelsea,,78756,30.31979,-97.73066,Entire home/apt,110,2,37,2019-07-16,1.41,6,1
19247577,Luxury 1/1 Apartment in South Lamar.,9185872,David,,78704,30.24295,-97.7814,Entire home/apt,100,3,15,2019-05-27,0.57,1,0
19263337,A Beautiful Cottage in the Heart of SoCo,16840528,Mary,,78704,30.24333,-97.75461,Entire home/apt,161,3,84,2019-07-31,3.26,1,158
19267955,"Private room with bath, close to Downtown Austin",134919686,Shana,,78741,30.23556,-97.73262,Private room,50,1,4,2017-07-09,0.15,1,0
19271012,Walk to Zilker Park from a Stylish Condo,23631228,Megan,,78703,30.27388,-97.75456,Entire home/apt,130,2,95,2019-07-31,3.68,1,121
19271524,Beautiful Private room in Central East Austin,2585093,Cory,,78722,30.30154,-97.7105,Private room,45,1,0,,,2,0
19285055,Dowtown Austin High Rise,135053335,Collin,,78703,30.26858,-97.75241,Entire home/apt,200,1,1,2017-06-18,0.04,1,0
19295684,Walk (5 Minutes) to Zilker Park and Barton Springs,50214619,Ames,,78704,30.26037,-97.77369,Entire home/apt,95,1,161,2019-07-30,6.20,9,337
19295842,Zilker Park + Downtown + Barton Spring in a Breeze,50214619,Ames,,78704,30.25265,-97.76769,Entire home/apt,195,1,168,2019-07-30,6.45,9,333
19297733,The Bird Nest,12427478,Adam And Ashley,,78702,30.26869,-97.73121,Entire home/apt,160,2,107,2019-07-28,4.08,3,183
19314296,"Serene cottage in countryside w/free WiFi, near parks, restaurants and lakes!",112304425,Vacasa Texas,,78747,30.13441,-97.73404,Entire home/apt,123,1,10,2019-06-21,0.44,1,355
19314894,East Austin Forest House - Entire house Bed & Bath,400704,Sarah,,78721,30.27494,-97.69402,Entire home/apt,120,3,10,2019-06-23,0.57,2,0
19328783,Room with Beautiful Lake Views in a Peace and Quiet Oasis,70555486,Thomas,,78732,30.41747,-97.89197,Private room,150,2,33,2019-06-12,1.29,1,223
19329015,Treemont Home,118565935,Renters Club,,78746,30.2694,-97.79383,Entire home/apt,4360,2,6,2019-05-26,0.28,77,365
19329016,Travis Heights Contemporary,118565935,Renters Club,,78704,30.2455,-97.74299,Entire home/apt,3270,3,5,2018-10-22,0.29,77,365
19329018,Southern Charm,118565935,Renters Club,,78746,30.33424,-97.78964,Entire home/apt,4000,3,0,,,77,365
19329021,Barton Hills Polished,118565935,Renters Club,,78704,30.25399,-97.78463,Entire home/apt,3270,3,1,2019-03-11,0.19,77,365
19329023,Eastside Custom,118565935,Renters Club,,78741,30.24407,-97.7342,Entire home/apt,4360,2,0,,,77,365
19329025,Zilker Crash Pad,118565935,Renters Club,,78704,30.25933,-97.77073,Entire home/apt,1090,2,2,2018-09-24,0.12,77,365
19329027,Bouldin Home,118565935,Renters Club,,78704,30.25274,-97.75723,Entire home/apt,4360,3,1,2017-11-23,0.05,77,365
19329030,Downtown Outlook,118565935,Renters Club,,78746,30.27691,-97.77779,Entire home/apt,6540,3,0,,,77,354
19329031,Deep Eddy Classic,118565935,Renters Club,,78703,30.28359,-97.76838,Entire home/apt,4360,2,0,,,77,365
19340374,Remodeled 3BR w/ Patio & Grill,109638288,TurnKey Vacation Rentals,,78745,30.22735,-97.79747,Entire home/apt,195,2,1,2018-03-25,0.06,69,350
19346509,Enchanting Home with Pool-Walk to ACL Festival & Everywhere,2463926,Robyn,,78703,30.28243,-97.75732,Entire home/apt,725,2,55,2019-07-14,2.48,1,276
19348945,Private Room in a Quaint House in S Central Austin,1835106,Erin,,78745,30.2187,-97.78016,Private room,30,1,136,2019-07-22,5.34,1,17
19355450,Central Austin home 7 miles from downtown!,1290259,Rani And Maribel,,78758,30.36078,-97.71399,Entire home/apt,90,1,128,2019-07-28,4.99,1,55
19357294,Luxury Home Near Downtown,10872562,Jacob,,78705,30.29777,-97.74213,Entire home/apt,300,1,8,2019-03-16,0.41,1,262
19363077,Charming renovated house in East Austin,2739520,Biz,,78702,30.27478,-97.72137,Entire home/apt,125,1,9,2018-06-10,0.35,1,0
19363428,Queen Bedroom/Private Bathroom Retreat,49378489,Robyn,,78746,30.33533,-97.8002,Private room,130,1,2,2018-03-18,0.12,4,179
19363706,Two Twin Bedroom - Private Bath Retreat,49378489,Robyn,,78746,30.3374,-97.8022,Private room,135,1,0,,,4,179
19364330,Charming duplex in south Austin,135728012,Jill,,78704,30.23988,-97.77316,Private room,65,2,7,2018-04-22,0.27,2,0
19364334,"Private bedrm & bathrm in big, bright, happy apt",24941801,Melissa,,78749,30.23019,-97.83768,Private room,59,2,21,2019-07-23,0.88,2,157
19381707,Spacious Luxury Apartment in N. Austin,26049921,Tayo,,78754,30.38125,-97.65023,Entire home/apt,88,2,0,,,2,0
19383425,Hyde Park Tree House,743931,,,78751,30.30751,-97.71727,Entire home/apt,145,2,93,2019-08-04,4.15,1,249
19384587,3/2 House in East Austin,28839258,Ashley,,78724,30.28946,-97.64584,Entire home/apt,114,1,10,2019-07-28,1.35,1,35
19386525,GREAT unit on S. Lamar just 10 mins from Downtown,91522429,Christopher,,78704,30.23906,-97.79171,Entire home/apt,175,1,45,2019-07-06,1.76,1,0
19388519,BOHO getaway minutes from Domain and UT campus,135923992,Alex,,78731,30.36099,-97.74988,Entire home/apt,36,2,25,2019-08-09,1.04,1,10
19390484,HUGE ELEGANT 2BR in the DOMAIN! 1300 sq ft!,117514357,Andrew,,78758,30.40039,-97.72363,Entire home/apt,195,1,54,2019-07-02,2.10,2,0
19400263,Central Austin Guesthouse near Downtown/University,64213206,Edward And Linda,,78751,30.32204,-97.72331,Entire home/apt,150,1,106,2019-05-29,4.62,1,0
19402699,"Eat, Shop, and Admire Art from a Modern Apartment",48411870,Ann,,78703,30.27539,-97.75572,Entire home/apt,250,3,21,2019-07-07,0.94,1,104
19408822,Deep Eddy Cottage,20868075,Melissa,,78703,30.28026,-97.77232,Entire home/apt,163,28,13,2018-12-14,0.59,2,41
19430770,My Friend's Backyard Barn,96603136,Kelly,,78736,30.23451,-97.90246,Entire home/apt,107,2,11,2018-10-01,0.43,2,139
19432213,Spacious Master Bedroom Suite w Bath in North ATX,16990248,Stan Haozhe,,78728,30.44802,-97.6828,Private room,85,2,1,2018-03-17,0.06,1,0
19432238,Sunny and Modern | Friends & Family-Friendly,35645331,Emily,,78747,30.14301,-97.78799,Entire home/apt,300,2,4,2017-10-22,0.16,1,0
19437683,Bamboo Grove Townhome,17270992,Kristin,,78746,30.27803,-97.80058,Entire home/apt,500,2,0,,,1,17
19438484,Spring Savings-E. Austin Flat Close to DT,136283354,Candice,,78722,30.28229,-97.71098,Entire home/apt,90,3,71,2019-06-24,2.78,1,23
19455685,The Beach Cottage by Lake Austin,54611289,Kristin,,78733,30.34323,-97.86572,Entire home/apt,300,4,1,2018-07-29,0.08,1,77
19456126,Serenity In The Hills With Panoramic Lake Views.,136445059,Maya,,78734,30.38947,-97.9442,Entire home/apt,1500,4,1,2019-02-11,0.16,1,365
19468454,N.Lamar: Private Room,8167447,Martin,,78751,30.3187,-97.72926,Private room,37,29,4,2018-11-30,0.19,76,275
